208,KT,SSG,1,2023-04-18 18:30:00,0,화
209,KT,SSG,2,2023-04-19 18:30:00,0,수
210,KT,SSG,3,2023-04-20 18:30:00,0,목
211,KT,삼성,1,2023-04-28 18:30:00,0,금
212,KT,삼성,2,2023-04-29 17:00:00,1,토
213,KT,삼성,3,2023-04-30 14:00:00,1,일
214,KT,NC,1,2023-05-09 18:30:00,0,화
215,KT,NC,2,2023-05-10 18:30:00,0,수
216,KT,NC,3,2023-05-11 18:30:00,0,목
217,KT,롯데,1,2023-05-12 18:30:00,0,금
218,KT,롯데,2,2023-05-13 17:00:00,1,토
219,KT,롯데,3,2023-05-14 14:00:00,1,일
220,KT,두산,1,2023-05-19 18:30:00,0,금
221,KT,두산,2,2023-05-20 17:00:00,1,토
222,KT,두산,3,2023-05-21 14:00:00,1,일
223,KT,키움,1,2023-05-23 18:30:00,0,화
224,KT,키움,2,2023-05-24 18:30:00,0,수
225,KT,키움,3,2023-05-25 18:30:00,0,목
226,KT,두산,1,2023-06-02 18:30:00,0,금
227,KT,두산,2,2023-06-03 17:00:00,1,토
228,KT,두산,3,2023-06-04 17:00:00,1,일
229,KT,키움,1,2023-06-09 18:30:00,0,금
230,KT,키움,2,2023-06-10 17:00:00,1,토
231,KT,키움,3,2023-06-11 17:00:00,1,일
232,KT,삼성,1,2023-06-16 18:30:00,0,금
233,KT,삼성,2,2023-06-17 17:00:00,1,토
234,KT,삼성,3,2023-06-18 17:00:00,1,일
235,KT,롯데,1,2023-06-20 18:30:00,0,화
236,KT,롯데,2,2023-06-21 18:30:00,0,수
237,KT,롯데,3,2023-06-22 18:30:00,0,목
238,KT,NC,1,2023-06-30 18:30:00,0,금
239,KT,NC,2,2023-07-01 18:00:00,1,토
240,KT,NC,3,2023-07-02 17:00:00,1,일
241,KT,KIA,1,2023-07-07 18:30:00,0,금
242,KT,KIA,2,2023-07-08 18:00:00,1,토
243,KT,KIA,3,2023-07-09 17:00:00,1,일
244,KT,LG,1,2023-07-25 18:30:00,0,화
245,KT,LG,2,2023-07-26 18:30:00,0,수
246,KT,LG,3,2023-07-27 18:30:00,0,목
247,KT,SSG,1,2023-08-01 18:30:00,0,화
248,KT,SSG,2,2023-08-02 18:30:00,0,수
249,KT,SSG,3,2023-08-03 18:30:00,0,목
250,KT,한화,1,2023-08-08 18:30:00,0,화
251,KT,한화,2,2023-08-09 18:30:00,0,수
252,KT,한화,3,2023-08-10 18:30:00,0,목
253,KT,NC,1,2023-08-11 18:30:00,0,금
254,KT,NC,2,2023-08-12 18:00:00,1,토
255,KT,NC,3,2023-08-13 17:00:00,1,일
256,KT,KIA,1,2023-08-22 18:30:00,0,화
257,KT,KIA,2,2023-08-23 18:30:00,0,수
258,KT,KIA,3,2023-08-24 18:30:00,0,목
259,KT,삼성,1,2023-08-29 18:30:00,0,화
260,KT,삼성,2,2023-08-30 18:30:00,0,수
261,KT,삼성,3,2023-08-31 18:30:00,0,목
262,KT,LG,1,2023-09-05 18:30:00,0,화
263,KT,LG,2,2023-09-06 18:30:00,0,수
264,KT,LG,3,2023-09-07 18:30:00,0,목
265,KT,SSG,1,2023-09-08 18:30:00,0,금
266,KT,SSG,2,2023-09-09 17:00:00,1,토
267,KT,SSG,3,2023-09-10 14:00:00,1,일
268,KIA,두산,1,2023-04-07 18:30:00,0,금
269,KIA,두산,2,2023-04-08 17:00:00,1,토
270,KIA,두산,3,2023-04-09 14:00:00,1,일
271,KIA,한화,1,2023-04-11 18:30:00,0,화
272,KIA,한화,2,2023-04-12 18:30:00,0,수
273,KIA,한화,3,2023-04-13 18:30:00,0,목
274,KIA,삼성,1,2023-04-21 18:30:00,0,금
275,KIA,삼성,2,2023-04-22 17:00:00,1,토
276,KIA,삼성,3,2023-04-23 14:00:00,1,일
277,KIA,NC,1,2023-04-25 18:30:00,0,화
278,KIA,NC,2,2023-04-26 18:30:00,0,수
279,KIA,NC,3,2023-04-27 18:30:00,0,목
280,KIA,롯데,1,2023-05-02 18:30:00,0,화
281,KIA,롯데,2,2023-05-03 18:30:00,0,수
282,KIA,롯데,3,2023-05-04 18:30:00,0,목
283,KIA,SSG,1,2023-05-09 18:30:00,0,화
284,KIA,SSG,2,2023-05-10 18:30:00,0,수
285,KIA,SSG,3,2023-05-11 18:30:00,0,목
286,KIA,키움,1,2023-05-19 18:30:00,0,금
287,KIA,키움,2,2023-05-20 17:00:00,1,토
288,KIA,키움,3,2023-05-21 14:00:00,1,일
289,KIA,LG,1,2023-05-26 18:30:00,0,금
290,KIA,LG,2,2023-05-27 14:00:00,1,토
291,KIA,LG,3,2023-05-28 14:00:00,1,일
292,KIA,KT,1,2023-05-30 18:30:00,0,화
293,KIA,KT,2,2023-05-31 18:30:00,0,수
294,KIA,KT,3,2023-06-01 18:30:00,0,목
295,KIA,SSG,1,2023-06-06 17:00:00,1,화
296,KIA,SSG,2,2023-06-07 18:30:00,0,수
297,KIA,SSG,3,2023-06-08 18:30:00,0,목
298,KIA,NC,1,2023-06-16 18:30:00,0,금
299,KIA,NC,2,2023-06-17 17:00:00,1,토
300,KIA,NC,3,2023-06-18 17:00:00,1,일
301,KIA,KT,1,2023-06-23 18:30:00,0,금
302,KIA,KT,2,2023-06-24 17:00:00,1,토
303,KIA,KT,3,2023-06-25 17:00:00,1,일
304,KIA,키움,1,2023-06-27 18:30:00,0,화
305,KIA,키움,2,2023-06-28 18:30:00,0,수
306,KIA,키움,3,2023-06-29 18:30:00,0,목
307,KIA,삼성,1,2023-07-11 18:30:00,0,화
308,KIA,삼성,2,2023-07-12 18:30:00,0,수
309,KIA,삼성,3,2023-07-13 18:30:00,0,목
310,KIA,두산,1,2023-07-21 18:30:00,0,금
311,KIA,두산,2,2023-07-22 18:00:00,1,토
